,닻과 돛(해자기업),닻과 돛(NASDAQ 40%),S&P500 100%
1995-11-20,15716.1131771324,15716.113177132393,16593.45468416692
1995-11-21,15684.441632177648,15684.441632177643,16687.702915294496
1995-11-22,15637.454690255396,15637.454690255396,16636.54870450677
1995-11-24,15693.561099814144,15693.561099814138,16680.19590844367
1995-11-27,15701.416054026478,15701.416054026475,16717.729245815583
1995-11-28,15896.825781940282,15896.825781940279,16860.352194688014
1995-11-29,15947.426598191867,15947.426598191862,16893.436306932697
1995-11-30,15952.40615189614,15952.406151896139,16830.325864166924
1995-12-01,15908.100659460742,15908.100659460742,16875.086222826732
1995-12-04,16011.13887529524,16011.138875295237,17061.358072518262
1995-12-05,15990.503470210948,15990.503470210944,17172.564944348167
1995-12-06,15980.657517691858,15980.657517691856,17242.06923924186
1995-12-07,15913.245531706563,15913.245531706558,17130.584078731226
1995-12-08,15991.015478351506,15991.0154783515,17167.00426138023
1995-12-11,15994.755575839074,15994.755575839074,17223.72085201809
1995-12-12,15918.963147442602,15918.963147442599,17203.147852230708
1995-12-13,15939.12740361434,15939.127403614335,17284.050104858798
1995-12-14,15787.42677440316,15787.426774403159,17151.435367199334
1995-12-15,15737.74305937172,15737.743059371714,17135.31159253918
1995-12-18,15548.87019509309,15548.870195093084,16870.360405900974
1995-12-19,15730.873373447082,15730.873373447077,17012.70506609268
1995-12-20,15717.971391898025,15717.97139189802,16846.173047028547
1995-12-21,15834.08214565862,15834.082145658616,16972.670524358626
1995-12-22,15879.700458255784,15879.700458255778,17013.261643454134
1995-12-26,15899.854268939609,15899.854268939605,17078.59500190132
1995-12-27,15880.929413937258,15880.929413937258,17084.990550911436
1995-12-28,15838.374560249678,15838.374560249675,17073.590896294838
1995-12-29,15910.365474607599,15910.365474607597,17123.91193792258
1996-01-02,16034.118511017008,15981.737986793732,17257.35984474203
1996-01-03,16065.994669352305,15959.93594743721,17273.76360496511
1996-01-04,16107.418337282867,15871.798336449754,17173.12152170962
1996-01-05,16325.811492973979,15914.8306144716,17145.59809243287
1996-01-08,16395.593054447065,15918.79734644745,17194.251098858454
1996-01-09,16072.664951423096,15691.548832944556,16943.75734856044
1996-01-10,16054.972107764737,15707.423503881451,16638.77162018818
1996-01-11,16266.468443706453,15821.910928606081,16755.81746366675
1996-01-12,16296.494451677114,15812.635958797364,16731.351816113594
1996-01-15,16094.966346013167,15646.014856041338,16676.026668879367
1996-01-16,16165.804652621573,15716.018072267421,16915.67734192224
1996-01-17,16207.895004145877,15732.582270359797,16858.127582124398
1996-01-18,16223.380959746135,15784.760029855875,16910.116658954303
1996-01-19,16434.683954090193,15872.818460998613,17009.92557304981
1996-01-22,16443.277199883647,15979.336185599037,17053.57447386891
1996-01-23,16455.49831198576,15989.404033754727,17036.614136284377
1996-01-24,16570.310481643362,16069.004473577606,17235.95367579467
1996-01-25,16552.540199443083,16074.824417694424,17154.49484580513
1996-01-26,16627.203076093145,16104.500939626654,17282.103780975915
1996-01-29,16658.140747448586,16091.186863090712,17354.387568912476
1996-01-30,16694.929411323006,16170.1825608086,17519.25324965665
1996-01-31,16745.128571600693,16209.787674138986,17682.44919831646
1996-02-01,16903.56457003787,16312.565763783565,17750.28545800799
1996-02-02,16983.00210227558,16395.74435444849,17677.44509270998
1996-02-05,17051.325411203867,16469.174914121446,17832.85574583824
1996-02-06,17000.503675066655,16473.67687314131,17969.084842582753
1996-02-07,16947.24148195238,16472.363808924052,18069.170348476786
1996-02-08,17035.945757156023,16445.438772435362,18239.87330398742
1996-02-09,17020.99029551766,16455.93738838069,18248.213479998223
1996-02-12,17047.31470888881,16419.425923782343,18389.44668234922
1996-02-13,16907.345938437087,16354.769446503095,18363.312999593905
1996-02-14,16910.426223561397,16359.06256068766,18226.250733689412
1996-02-15,16836.059971502407,16393.335075446594,18107.81514368941
1996-02-16,16887.200999133926,16398.073734497637,18014.95665908327
1996-02-20,17091.2378542466,16322.836921492704,17811.171288210153
1996-02-21,17191.922252045362,16339.130022036908,18018.29272948759
1996-02-22,17290.69449231301,16497.22240370183,18317.439486211188
1996-02-23,17259.62710407956,16484.717199431616,18323.556746540577
1996-02-26,17237.624058736994,16467.254225599565,18083.906073497707
1996-02-27,17073.253570495006,16432.511862302013,17994.38365929589
1996-02-28,16951.11872786803,16417.466652848587,17925.157653082922
1996-02-29,17060.95831257519,16411.017819599925,17805.054027880764
1996-03-01,16923.057575630613,16298.96981737454,17914.592864508508
1996-03-04,16792.098885186784,16236.366392877972,18093.635996029945
1996-03-05,16828.22865302972,16307.822770413039,18232.088008455874
1996-03-06,16602.134754272734,16278.33827039498,18126.720108274632
1996-03-07,16554.097104099805,16290.534674995472,18172.593621657346
1996-03-08,16445.393209641254,16149.441437475965,17612.38832606132
1996-03-11,16563.03773575897,16239.713778807109,17793.656070146368
1996-03-12,16530.19699627272,16201.545404993096,17712.197240156827
1996-03-13,16616.44511581538,16299.42434094325,17752.786662370134
1996-03-14,16577.886566268924,16302.43541859115,17817.286851657347
1996-03-15,16640.14201733869,16357.009013914663,17832.855745838242
1996-03-18,16787.634334759878,16427.611643443735,18144.791903699872
1996-03-19,16769.855539248798,16430.237920562635,18118.1016435831
1996-03-20,16696.20651008842,16363.952642414446,18070.560094998225
1996-03-21,16704.607076474622,16363.45027920834,18048.59734868941
1996-03-22,16757.284526445008,16402.18889584831,18088.353601742736
1996-03-25,16658.014466335422,16315.271621679756,18072.22813020038
1996-03-26,16694.94956431205,16348.176717506072,18153.686960189923
1996-03-27,16659.253790152008,16387.778989950446,18040.812053157857
1996-03-28,16670.08418292193,16373.855288725837,18041.646919200037
1996-03-29,16654.070790368358,16385.247233257724,17946.00894155103
1996-04-01,16676.310264434567,16391.972337498933,18174.816537338756
1996-04-02,16752.758203618745,16422.992122737396,18217.35398031715
1996-04-03,16841.99128653836,16454.89165108812,18234.59090970021
1996-04-04,16853.91947419409,16458.720878078366,18234.034332338757
1996-04-08,16770.40505188188,16385.59011489469,17910.978505423456
1996-04-09,16827.198729948825,16438.75040212065,17853.985322987068
1996-04-10,16803.22376703767,16394.48253516708,17612.38832606131
1996-04-11,16763.809120949805,16342.908208718383,17547.888136774105
1996-04-12,16763.977624491745,16372.058073410968,17701.6324515824
1996-04-15,16808.914652538428,16412.30292213777,17862.325498997874
1996-04-16,16930.0855425767,16504.087143630662,17932.108082572293
1996-04-17,16882.66211745761,16450.704551772153,17837.85985144472
1996-04-18,17004.30871578081,16537.131538438134,17893.46328735967
1996-04-19,16985.82356486026,16557.198719982232,17934.054406455176
1996-04-22,17050.436242582568,16649.75503516798,18012.455454721126
1996-04-23,17143.9329828665,16739.717832596536,18115.0438618595
1996-04-24,17143.628395116088,16789.484433261692,18075.842489285427
1996-04-25,17249.365030846522,16865.27644980381,18150.90746714705
1996-04-26,17221.760867363242,16865.114604485432,18167.311227370134
1996-04-29,17193.412431252742,16862.083274851335,18186.771072434607
1996-04-30,17198.52600767219,16882.305164892485,18187.049361115336
1996-05-01,17253.088236777778,16950.48722372634,18198.44901573193
1996-05-02,17134.752294613194,16823.582246493115,17887.069435231755
1996-05-03,17177.855811116013,16881.823580702214,17838.41642880617
1996-05-06,17222.62145933994,16894.154906833784,17815.618816455175
1996-05-07,17255.518708978747,16869.145574384056,17744.724775040053
1996-05-08,17284.9021512979,16887.95737233716,17925.714230444377
1996-05-09,17244.57847275293,16889.261525126676,17944.34090634887
1996-05-10,17284.328557909284,16986.305316205173,18129.223009518966
1996-05-13,17369.297999942894,17076.59942613585,18391.11471755138
1996-05-14,17435.266554823174,17149.78133732664,18504.822793743428
1996-05-15,17566.867233869416,17163.317206732077,18499.818688136947
1996-05-16,17578.295361435707,17195.011952065404,18483.97150527532
1996-05-17,17602.92517032842,17211.817420182677,18596.84641230739
1996-05-20,17619.654994154782,17237.897579475804,18714.727121828135
1996-05-21,17576.263894220625,17218.136238427353,18703.88404457299
1996-05-22,17576.257886338324,17234.221130610847,18861.24102158414
1996-05-23,17461.850592321767,17249.957743379495,18793.961339254063
1996-05-24,17539.32502846221,17238.724213280864,18863.743922828482
1996-05-28,17495.252706574778,17186.151968054208,18689.148319552074
1996-05-29,17438.002820129917,17110.075854817725,18569.601271711366
1996-05-30,17518.871719486255,17161.85026663015,18674.414291413355
1996-05-31,17590.473271877814,17213.369763156858,18602.685383956046
1996-06-03,17596.32928805906,17188.864853594736,18562.650842221996
1996-06-04,17665.44976170579,17207.117227018727,18698.323361605057
1996-06-05,17671.478949816028,17215.572592551616,18861.79759894559
1996-06-06,17544.49832885862,17081.33620485942,18711.391051423812
1996-06-07,17513.458298856018,17086.911297870156,18719.174650073164
1996-06-10,17522.54861480346,17078.9601734435,18687.201995669187
1996-06-11,17383.139034503707,17074.759001477512,18654.1178834245
1996-06-12,17479.79347539683,17102.65729262313,18600.460771392434
1996-06-13,17446.288817637997,17042.815000908296,18569.322983030637
1996-06-14,17353.74689132025,16960.807637909464,18511.773223232798
1996-06-17,17277.613956463505,16940.486858061828,18492.58996996685
1996-06-18,17077.387024515097,16791.011041408714,18406.405323051553
1996-06-19,17049.52965231986,16786.55110840244,18403.625830008685
1996-06-20,17007.50746551262,16691.786650520768,18407.51678089226
1996-06-21,17006.847903631027,16726.60265373434,18539.298349391745
1996-06-24,17020.194722468776,16786.037543937786,18595.178377105225
1996-06-25,16926.814353282156,16735.49822695481,18584.891877211536
1996-06-26,16771.310557690715,16603.685181118257,18471.183801019488
1996-06-27,16871.763779962566,16670.709281154566,18586.838201094426
1996-06-28,16947.08112327074,16774.47872871002,18644.66624957299
1996-07-01,17052.51566571345,16846.02959792286,18790.625268849744
1996-07-02,17000.368494719125,16813.5998179784,18727.514826083967
1996-07-03,16887.70917832858,16756.629263846906,18693.87583336003
1996-07-05,16836.188723680363,16612.06360555089,18277.96152183859
1996-07-08,16811.58570318911,16561.530830928907,18141.732425094076
1996-07-09,16904.623572900124,16603.35093496659,18203.174832657693
1996-07-10,16786.085114627047,16530.406105322276,18239.5950153067
1996-07-11,16572.339502737268,16317.082591544333,17950.734758476792
1996-07-12,16524.472050739754,16311.531117461183,17965.192194816984
1996-07-15,16202.696132931153,16041.670347683958,17509.521630242216
1996-07-16,16249.707206094752,16020.267347228524,17469.76537718889
1996-07-17,16443.13191555918,16210.846303624163,17628.235508922946
1996-07-18,16509.875807841374,16358.842213479096,17892.073540838246
1996-07-19,16514.063092975157,16292.385287633057,17757.790767976618
1996-07-22,16399.816382280045,16200.412052545498,17619.895332912143
1996-07-23,16245.08922878533,16009.022030679309,17428.062800252676
1996-07-24,16148.386901954462,15960.63694279057,17421.947236805485
1996-07-25,16151.70902005562,16087.155312102383,17547.609848093383
1996-07-26,16304.788406689933,16195.736102038043,17679.113127912144
1996-07-29,16262.62176566378,16110.88075849829,17540.381129923288
1996-07-30,16303.59804117498,16148.372378116226,17661.31962116763
1996-07-31,16384.724959331204,16207.408839306096,17791.70974626348
1996-08-01,16532.614834486725,16330.07763010757,18071.67324972113
1996-08-02,16705.47658885696,16489.426057475575,18418.359858147407
1996-08-05,16741.28234219108,16506.865102205782,18355.52770406236
1996-08-06,16706.105604006338,16542.50937633041,18415.30207642381
1996-08-07,16832.024377065092,16610.944551652992,18464.788252009374
1996-08-08,16840.56046138208,16584.96034598609,18421.141048072473
1996-08-09,16792.27031263376,16582.957758413235,18407.51678089226
1996-08-12,16695.41114719285,16586.720633459252,18509.550307551384
1996-08-13,16634.922831257423,16519.756867234773,18354.694534902377
1996-08-14,16652.09342456233,16553.793744812298,18406.127034370827
1996-08-15,16628.63433633212,16555.439105518442,18412.52258338094
1996-08-16,16601.274239564995,16549.844192808006,18493.981413370482
1996-08-19,16642.91424945683,16537.813301861344,18532.069631221653
1996-08-20,16644.30833907393,16509.442291577114,18507.325694987772
1996-08-21,16621.991833714957,16519.53308733295,18490.088765604713
1996-08-22,16732.088845316648,16626.056744593858,18646.055996094427
1996-08-23,16734.815721136263,16627.401078187027,18544.58074367896
1996-08-26,16731.120473440948,16606.313463482562,18457.00465336003
1996-08-27,16786.577571488087,16682.195089519584,18527.065525615173
1996-08-28,16811.471489364994,16708.533269643805,18482.860047434617
1996-08-29,16765.768505337757,16649.61936711506,18276.850063997885
1996-08-30,16731.264557896404,16609.899086401678,18126.441819593907
1996-09-03,16657.888166487122,16619.316430066545,18202.339966615513
1996-09-04,16618.200280886947,16616.936910117765,18227.083902849394
1996-09-05,16413.064022458773,16512.909865020552,18055.54777817878
1996-09-06,16532.87868146598,16589.13333900987,18229.03022673228
1996-09-09,16608.275163910865,16637.672753847033,18453.668582955706
1996-09-10,16663.673505127404,16624.23811876152,18455.058329477142
1996-09-11,16596.568469570546,16657.160466619716,18551.53117316833
1996-09-12,16610.53562726598,16712.232820582707,18659.123685913186
1996-09-13,16706.268717320352,16859.59743391315,18920.180527903416
1996-09-16,16761.53493524606,16893.61146833851,19015.818505552423
1996-09-17,16847.72691835346,16958.768413110167,18986.90532975424
1996-09-18,16906.250934121992,16968.420049614313,18946.035921978008
1996-09-19,16915.359815374053,17004.56583875971,18988.573364956406
1996-09-20,17019.85867950808,17038.83415354005,19100.615102828488
1996-09-23,16928.70586234842,16982.062215975682,19085.322800446116
1996-09-24,17009.39025051128,17021.727459777605,19061.135441573686
1996-09-25,17077.301970869816,17080.347252267205,19067.25270190308
1996-09-26,17127.26565630932,17077.04367418483,19068.085871063056
1996-09-27,17058.800185683693,17093.288412700746,19077.260913116043
1996-09-30,17028.496415217698,17055.452943088974,19108.955278839294
1996-10-01,16962.361225999677,17019.142275397255,19157.608285264876
1996-10-02,17108.081966647598,17128.311928086958,19294.67055116937
