,Moat_AntiOverheat_NAV
2000-05-02,39974.4972167338
2000-05-03,39664.14785975474
2000-05-04,39515.647372215026
2000-05-05,39998.60061906325
2000-05-08,38974.99997913037
2000-05-09,38533.23524513212
2000-05-10,37811.284920661084
2000-05-11,38352.485906152826
2000-05-12,38914.68321292038
2000-05-15,39015.435788284325
2000-05-16,39536.34658762208
2000-05-17,39065.44392016372
2000-05-18,38681.96553523995
2000-05-19,37898.454589483335
2000-05-22,37335.64412010519
2000-05-23,36736.34802983041
2000-05-24,37095.42225116736
2000-05-25,37043.82041108687
2000-05-26,37244.15979869243
2000-05-30,38021.67095699528
2000-05-31,37580.05597198067
2000-06-01,38705.92049940113
2000-06-02,39749.40112274153
2000-06-05,39667.54995397273
2000-06-06,39654.03066805546
2000-06-07,39665.05164971354
2000-06-08,39945.88000558055
2000-06-09,40239.51531741896
2000-06-12,39681.4117091668
2000-06-13,40222.03399299904
2000-06-14,39672.813132012896
2000-06-15,39955.285391784426
2000-06-16,40094.960095874085
2000-06-19,40527.27444518148
2000-06-20,40995.907430632564
2000-06-21,41665.37493017755
2000-06-22,41211.024245587
2000-06-23,40735.258943683664
2000-06-26,41098.67899031503
2000-06-27,40995.1852400475
2000-06-28,41476.318384435464
2000-06-29,40885.317278352784
2000-06-30,41379.76611384147
2000-07-03,41004.705360048516
2000-07-05,39859.46254809785
2000-07-06,40280.26125758822
2000-07-07,40654.78171852169
2000-07-10,40802.56845658576
2000-07-11,40558.540723201135
2000-07-12,40900.01774597388
2000-07-13,40812.80938951207
2000-07-14,41063.811403900276
2000-07-17,41298.04658689829
2000-07-18,40873.482263616235
2000-07-19,40032.22060878993
2000-07-20,40678.221667121725
2000-07-21,40268.982844862905
2000-07-24,39630.244925366926
2000-07-25,39899.85731615713
2000-07-26,39795.41020118022
2000-07-27,39543.39985613367
2000-07-28,38818.589155670525
2000-07-31,39438.33898885132
2000-08-01,39036.30696386457
2000-08-02,38843.40925414658
2000-08-03,38759.735203720375
2000-08-04,38901.61568614444
2000-08-07,38942.77686566541
2000-08-08,38990.24953346967
2000-08-09,38978.344030383414
2000-08-10,38853.723545336106
2000-08-11,39029.960019058744
2000-08-14,39312.916445724855
2000-08-15,39221.846407108824
2000-08-16,39498.74398307869
2000-08-17,40151.09026151692
2000-08-18,39907.2839552145
2000-08-21,39919.00206821086
2000-08-22,40114.62382240059
2000-08-23,40231.378015459704
2000-08-24,40529.19290005099
2000-08-25,40448.091183221
2000-08-28,40707.2521123855
2000-08-29,40788.976272940854
2000-08-30,40681.99824498049
2000-08-31,41152.14187226632
2000-09-01,41755.90346490878
2000-09-05,41525.638228108175
2000-09-06,40730.429510730886
2000-09-07,41219.877473412445
2000-09-08,40434.98357231895
2000-09-11,40079.09982536518
2000-09-12,39765.50715572394
2000-09-13,39873.362715276235
2000-09-14,40018.967259539306
2000-09-15,39204.32067502368
2000-09-18,39399.17764220453
2000-09-19,39649.73669845866
2000-09-20,39664.75468527808
2000-09-21,39150.28846429707
2000-09-22,38941.0855923185
2000-09-25,38765.05050839913
2000-09-26,38740.03342957852
2000-09-27,38652.50403776294
2000-09-28,39258.31358037117
2000-09-29,36765.16608792823
2000-10-02,36345.2904720196
2000-10-03,35555.07492608305
2000-10-04,35630.72941351499
2000-10-05,35549.63222555942
2000-10-06,35249.73856647831
2000-10-09,35084.44425797329
2000-10-10,34638.62418450121
2000-10-11,34393.02145785757
2000-10-12,34399.91904723788
2000-10-13,35406.961494956566
2000-10-16,34898.313915685816
2000-10-17,34202.69612220673
2000-10-18,34353.440469549256
2000-10-19,35207.728516476054
2000-10-20,35276.19534834787
2000-10-23,35170.98984625105
2000-10-24,35184.84268227961
2000-10-25,34578.42933571711
2000-10-26,34833.327713214625
2000-10-27,34861.155951246306
2000-10-30,34612.98555281092
2000-10-31,34960.48595690337
2000-11-01,34823.71234695517
2000-11-02,34770.52952451426
2000-11-03,34901.55667645423
2000-11-06,34631.23357313918
2000-11-07,34273.897005646715
2000-11-08,33695.065423471686
2000-11-09,34064.8071343192
2000-11-10,33327.643490469505
2000-11-13,33308.23580125551
2000-11-14,34059.92742247728
2000-11-15,34138.61519062
2000-11-16,33719.42016848631
2000-11-17,33793.35399891921
2000-11-20,33092.16460853205
2000-11-21,32952.57868561221
2000-11-22,32651.198393091716
2000-11-24,33203.71545535429
2000-11-27,33188.86874137504
2000-11-28,32877.23972489149
2000-11-29,32902.988174316466
2000-11-30,32940.70947027163
2000-12-01,33011.617503898095
2000-12-04,33234.31061429078
2000-12-05,34173.70135795373
2000-12-06,33738.26810054327
2000-12-07,33423.92833784599
2000-12-08,33933.545423860174
2000-12-11,34432.139039098896
2000-12-12,34161.580770067216
2000-12-13,33516.509540108134
2000-12-14,33174.51382893765
2000-12-15,33048.347943808796
2000-12-18,33386.661533188875
2000-12-19,33051.49474621426
2000-12-20,32692.097534156743
2000-12-21,33045.74426056293
2000-12-22,33680.68738539731
2000-12-26,33578.31716310645
2000-12-27,33608.34496940772
2000-12-28,33558.56396404441
2000-12-29,33191.82032456053
2001-01-02,32498.510682477892
2001-01-03,34202.39086121582
2001-01-04,33906.65221310121
2001-01-05,33750.3746161442
2001-01-08,33855.39525505714
2001-01-09,34706.096202989116
2001-01-10,34839.0031433776
2001-01-11,35353.453557995555
2001-01-12,35278.92699321821
2001-01-16,35211.674872191645
2001-01-17,35534.596516714984
2001-01-18,36762.63950661659
2001-01-19,37421.51466432157
2001-01-22,36817.77992845516
2001-01-23,37402.22097535904
2001-01-24,38164.80015574118
2001-01-25,37193.74519872832
2001-01-26,37011.44085643882
2001-01-29,37540.2606951386
2001-01-30,37506.206143950876
2001-01-31,37107.44785670875
2001-02-01,36908.791809440474
2001-02-02,36077.705358715844
2001-02-05,35829.86132575307
2001-02-06,36046.01066796869
2001-02-07,35852.78161531596
2001-02-08,35705.974157650424
2001-02-09,34674.65778778551
2001-02-12,35216.54506337943
2001-02-13,34953.07433456012
2001-02-14,35326.178375088144
2001-02-15,35584.195158870636
2001-02-16,34828.6010524927
2001-02-20,34038.9241304301
2001-02-21,34041.75261683094
2001-02-22,33976.230538819465
2001-02-23,34030.68743876889
2001-02-26,34542.074755059744
2001-02-27,34479.21829614798
2001-02-28,33683.520909343504
2001-03-01,33699.13030215666
2001-03-02,33515.48567022693
2001-03-05,34491.9875148744
2001-03-06,35139.761948801824
2001-03-07,35110.409761510666
2001-03-08,34701.957294613254
2001-03-09,34503.3519090258
2001-03-12,33413.087671446454
2001-03-13,34092.36733581134
2001-03-14,33937.0956727993
2001-03-15,33833.36080616571
2001-03-16,33822.9220906646
2001-03-19,33847.70271523552
2001-03-20,33391.68645562753
2001-03-21,33221.74338902706
2001-03-22,34071.01039723846
2001-03-23,34819.27502777174
2001-03-26,34568.3057659918
2001-03-27,35104.26811823048
2001-03-28,34360.6116244412
2001-03-29,34253.72578011588
2001-03-30,34040.96687765722
2001-04-02,33336.640839671905
2001-04-03,32656.853732457734
2001-04-04,32376.80302354591
2001-04-05,33491.61971675154
2001-04-06,33071.10146188352
2001-04-09,33736.24708996542
2001-04-10,34558.05877461255
2001-04-11,35176.94959121688
2001-04-12,35930.5858969046
2001-04-16,35273.08064345952
2001-04-17,35260.08733043946
2001-04-18,37046.3876458507
2001-04-19,37824.16958797526
2001-04-20,37564.08148869935
2001-04-23,37253.42649718593
2001-04-24,37070.09693760484
2001-04-25,37516.86119971975
2001-04-26,37323.99778323608
2001-04-27,37757.166510469484
2001-04-30,38169.543504133784
2001-05-01,38840.010242238306
2001-05-02,38961.83787361599
2001-05-03,38322.93928911262
2001-05-04,38767.604276382495
2001-05-07,38449.19269761518
2001-05-08,38197.793260448234
2001-05-09,37659.81242949655
2001-05-10,37346.95788683655
2001-05-11,37176.79541263597
2001-05-14,36682.62927821321
2001-05-15,36560.494535445956
2001-05-16,37166.22847243507
2001-05-17,37402.52906195998
2001-05-18,37247.21851031413
2001-05-21,38418.77288731617
2001-05-22,38290.0594925423
2001-05-23,37952.0250075292
2001-05-24,38499.10276574426
2001-05-25,37987.50033522743
2001-05-29,37618.48211454948
2001-05-30,36445.32108605582
2001-05-31,36658.929629066704
2001-06-01,36943.089834457765
2001-06-04,36905.466732110326
2001-06-05,37219.59057643006
2001-06-06,36964.81800969743
2001-06-07,37644.913271826554
2001-06-08,37440.71743062844
2001-06-11,36834.07307912274
2001-06-12,36847.44199278044
2001-06-13,36723.75736326769
2001-06-14,36207.863230432406
2001-06-15,36129.662150666096
2001-06-18,35671.341057507074
2001-06-19,35568.82796030085
2001-06-20,36104.213709747004
2001-06-21,36384.3071010254
2001-06-22,36240.566671585904
2001-06-25,36767.14079957132
2001-06-26,36888.5177976519
2001-06-27,37163.46767318385
2001-06-28,37343.98116990649
2001-06-29,37469.576849005934
2001-07-02,37432.46272327618
2001-07-03,37340.36462333904
2001-07-05,37070.98870132716
2001-07-06,36449.834418408005
2001-07-09,36798.38862857159
2001-07-10,36338.614633525765
2001-07-11,36747.484983685994
2001-07-12,37974.59771022329
2001-07-13,38120.327652557484
2001-07-16,37605.633921125875
2001-07-17,38073.46971465836
2001-07-18,36829.65768072052
2001-07-19,37148.83008914813
2001-07-20,36828.13739765163
2001-07-23,36149.409989347994
2001-07-24,35004.330366003574
2001-07-25,34934.073365352786
2001-07-26,35255.61048680225
2001-07-27,35392.716347477624
2001-07-30,35517.81236192359
2001-07-31,35744.529979052706
2001-08-01,36073.53737873807
2001-08-02,36213.27374087114
2001-08-03,35984.14669908397
2001-08-06,35630.45647883517
2001-08-07,35502.00427528618
2001-08-08,35144.07131897019
2001-08-09,35184.31253170537
2001-08-10,35414.448262333404
2001-08-13,35496.10874300514
2001-08-14,35443.650684132575
2001-08-15,35083.74937607486
2001-08-16,35265.76560152844
2001-08-17,34753.77649670743
2001-08-20,34883.20005212332
2001-08-21,34314.13559301545
2001-08-22,34038.6293103759
2001-08-23,33631.1494167178
2001-08-24,34017.32644846664
2001-08-27,34157.15910255344
2001-08-28,33989.06237708641
2001-08-29,33625.59350861352
2001-08-30,33233.878093129024
2001-08-31,33602.807669197085
2001-09-04,33303.201260484544
2001-09-05,33179.62102733723
2001-09-06,33058.30501650501
2001-09-07,33118.63151849556
2001-09-10,33187.17491500803
2001-09-17,32728.32982679499
2001-09-18,32313.55099472711
2001-09-19,32325.258316027863
2001-09-20,31717.460631473154
2001-09-21,31902.590378263933
2001-09-24,32286.407696783317
2001-09-25,31685.625179700062
2001-09-26,31492.719920115997
2001-09-27,31332.981813946786
2001-09-28,31646.558495299403
2001-10-01,31538.378540351783
2001-10-02,31497.92320677907
2001-10-03,32018.641525222185
2001-10-04,32218.412686036063
2001-10-05,32447.509817335173
2001-10-08,32581.37776799806
2001-10-09,32136.00185647349
2001-10-10,32485.168706768938
2001-10-11,33004.82675707706
2001-10-12,33041.21219874242
2001-10-15,33265.72375098998
2001-10-16,33705.86081514392
2001-10-17,33219.431258343815
2001-10-18,33236.01389291182
2001-10-19,33224.365441888425
2001-10-22,33820.432386143395
2001-10-23,33878.40123397537
2001-10-24,33812.96751232937
2001-10-25,34122.86144369616
2001-10-26,34121.24421740837
2001-10-29,33480.75454055997
2001-10-30,33141.39765990808
2001-10-31,33240.69116634885
2001-11-01,33895.19110008884
2001-11-02,33823.494738638205
2001-11-05,34292.41368475271
2001-11-06,34536.4851261464
2001-11-07,34716.64752261342
2001-11-08,34494.72994401217
2001-11-09,34408.837575398706
2001-11-12,34538.30697597759
2001-11-13,34992.44929490158
2001-11-14,35441.37320188915
2001-11-15,35321.74161458175
2001-11-16,35297.30450705062
2001-11-19,35586.31664350649
2001-11-20,34991.94320908079
2001-11-21,35128.178442301534
2001-11-23,35251.303152434266
2001-11-26,36566.846252774245
2001-11-27,36173.89553436565
2001-11-28,35798.15814561903
2001-11-29,36040.1673346888
2001-11-30,36206.81867025653
2001-12-03,36127.2978856671
2001-12-04,37178.67506400478
2001-12-05,37936.39102325629
2001-12-06,37765.47358445146
2001-12-07,37516.15127592128
2001-12-10,37197.45689496452
2001-12-11,37286.959139578175
2001-12-12,37380.104144562014
2001-12-13,36668.24621246054
2001-12-14,36880.199568776414
2001-12-17,37025.3409109621
2001-12-18,37150.46964313331
2001-12-19,37057.00481989616
2001-12-20,36296.01119300393
2001-12-21,36233.13647463866
2001-12-24,36201.51695189948
2001-12-26,36646.80698824279
2001-12-27,36785.23933819018
2001-12-28,36942.03407844946
2001-12-31,36744.32100921774
2002-01-02,37284.230561296994
2002-01-03,38397.680423885366
2002-01-04,38535.02199053427
2002-01-07,38547.01215797735
2002-01-08,38508.35714130246
2002-01-09,38781.15557155398
2002-01-10,39009.58505149935
2002-01-11,38899.14146062584
2002-01-14,38526.957767140906
2002-01-15,38678.346874551404
2002-01-16,37760.08901942266
2002-01-17,38376.59964479974
2002-01-18,37917.525477277006
2002-01-22,38384.27439848273
2002-01-23,38659.218044852874
2002-01-24,39357.001891728985
2002-01-25,39310.30868541548
2002-01-28,39716.8475317885
2002-01-29,38907.38500298316
2002-01-30,39065.97258920117
2002-01-31,39489.170719315254
2002-02-01,39117.57119498304
2002-02-04,38748.44005967979
2002-02-05,38515.08922761532
2002-02-06,38717.17816278678
2002-02-07,38500.92125822292
2002-02-08,39131.11397318433
2002-02-11,39332.611752159006
2002-02-12,39121.92012523607
2002-02-13,39437.850845480156
2002-02-14,39897.74470199044
2002-02-15,39449.58765065877
2002-02-19,38760.653884255684
2002-02-20,38900.645756233076
2002-02-21,38716.93285876182
2002-02-22,38725.03964318837
2002-02-25,39421.63443087441
2002-02-26,39837.15546935079
2002-02-27,39857.91567901709
2002-02-28,39882.237410597154
2002-03-01,40745.879708373395
2002-03-04,40882.17603841345
2002-03-05,40670.950361011724
2002-03-06,40780.7924068847
2002-03-07,40609.88724738125
2002-03-08,40866.34947124519
2002-03-11,40979.630937999034
2002-03-12,40732.231760231145
2002-03-13,40351.747233117705
2002-03-14,39739.23274246916
2002-03-15,39518.70653647877
2002-03-18,40005.236262061415
2002-03-19,40117.78894033078
2002-03-20,39578.01687961848
2002-03-21,40058.66210491041
2002-03-22,40084.09959208713
2002-03-25,39734.83405758035
2002-03-26,39871.88462040144
2002-03-27,39740.05053682481
2002-03-28,40291.4885225031
2002-04-01,40551.67726679216
2002-04-02,40082.48203849209
2002-04-03,39725.67821021983
2002-04-04,39486.65767962452
2002-04-05,39232.0216289605
2002-04-08,39353.18533333042
2002-04-09,38813.97209333114
2002-04-10,38867.58681360716
2002-04-11,38282.25612025294
2002-04-12,38720.992853676755
2002-04-15,38922.20627967829
2002-04-16,39491.50362118442
2002-04-17,39797.96337724753
2002-04-18,39592.788816508015
2002-04-19,39699.1649842698
2002-04-22,39309.61237754472
2002-04-23,39004.86313831163
2002-04-24,39775.07300046589
2002-04-25,39838.86986306623
2002-04-26,39474.495307474426
2002-04-29,39471.40362491694
2002-04-30,39574.47647112557
2002-05-01,39449.9749233123
2002-05-02,38697.35132012584
2002-05-03,38202.790896085215
2002-05-06,38111.54883325278
2002-05-07,38339.41720220576
2002-05-08,39752.78039309639
2002-05-09,39246.185218626226
2002-05-10,38580.53464121484
2002-05-13,39140.9064948952
2002-05-14,39940.313949856085
2002-05-15,40461.47086969975
2002-05-16,40625.16205049887
2002-05-17,40566.37493695965
2002-05-20,40353.63623106235
2002-05-21,39941.927830499386
2002-05-22,40041.48709072875
2002-05-23,40423.66968364636
2002-05-24,40192.69391902891
2002-05-28,40059.80894929766
2002-05-29,39918.061675097204
2002-05-30,39661.69325374915
2002-05-31,39419.629259490684
2002-06-03,38952.36033963627
2002-06-04,39179.473353803216
2002-06-05,39338.2901523876
2002-06-06,39242.31607440145
2002-06-07,39463.947892006174
2002-06-10,38796.46378899675
2002-06-11,38239.74172150785
2002-06-12,38510.43641392247
2002-06-13,38426.3171881313
2002-06-14,38498.100466788994
2002-06-17,39204.31572472817
2002-06-18,39214.977123999444
2002-06-19,38794.307854692655
2002-06-20,38391.789656841866
2002-06-21,38174.15205920367
2002-06-24,38613.626811437985
2002-06-25,37624.93865858617
2002-06-26,38032.10972932307
2002-06-27,38292.00049923584
2002-06-28,38342.80247682663
2002-07-01,36751.74310765861
2002-07-02,36453.88591154788
2002-07-03,36813.32944433874
2002-07-05,37912.67945694632
2002-07-08,37439.28880467399
2002-07-09,37596.04106631824
2002-07-10,37066.55286333081
2002-07-11,37557.653092775196
2002-07-12,37653.82748043323
2002-07-15,38143.92715851368
2002-07-16,38049.040836010914
2002-07-17,38337.98668159299
2002-07-18,38057.01113627158
2002-07-19,37886.38713335001
2002-07-22,37691.650564247044
2002-07-23,36575.764992792756
2002-07-24,36586.2168139682
2002-07-25,35067.920403453056
2002-07-26,35334.04477261871
2002-07-29,36171.41487090423
2002-07-30,36574.708752769286
2002-07-31,36276.18592298585
2002-08-01,35699.25309475521
2002-08-02,35427.52242479922
2002-08-05,35049.323569977176
2002-08-06,35476.567225893006
2002-08-07,35770.077831400275
2002-08-08,36278.55932531222
2002-08-09,36273.52124156285
2002-08-12,36521.20935289265
2002-08-13,35801.835455031614
2002-08-14,36380.16572820416
2002-08-15,36563.47523295297
2002-08-16,36961.397621178985
2002-08-19,37370.66257556189
2002-08-20,37244.46120835811
2002-08-21,37275.79259903388
2002-08-22,37579.533570303094
2002-08-23,36982.62153167452
2002-08-26,36893.73464454808
2002-08-27,36610.91373837224
2002-08-28,36381.597091906835
2002-08-29,36692.078840722184
2002-08-30,36397.23379072692
2002-09-03,35930.112954107084
2002-09-04,36113.03677810991
2002-09-05,35711.104620594415
2002-09-06,36477.05828556666
2002-09-09,37051.86295062183
2002-09-10,37223.49264718503
2002-09-11,37018.3915206673
2002-09-12,36711.10101513104
2002-09-13,36699.66854892201
2002-09-16,36354.098096929374
2002-09-17,36364.29049859364
2002-09-18,36440.733553428516
2002-09-19,36282.68543896854
