Code,Name,Market,Marcap,Amount,Volume,Close,fs_div,available_date,equity,revenue_q,net_income_q,ocf_q,EY_1_PER,BY_1_PBR,CFY_1_PCR,SY_1_PSR,EY_1_PER_rank,BY_1_PBR_rank,CFY_1_PCR_rank,SY_1_PSR_rank,avg_rank,overall_rank,signal_date,target_weight,top_n
002030,아세아,KOSPI,253063272000.0,160372000.0,1394.0,115500.0,CFS,2018-08-14,1307818448588.0,444046131681.0,42761445986.0,31047439285.0,0.6759012581802072,5.167950442796772,0.4907458761538498,7.0187369059386855,24.0,22.0,170.0,119.0,83.75,7,2018-10-31,0.02,50
024910,경창산업,KOSDAQ,54086697550.0,340051345.0,230332.0,1510.0,CFS,2018-08-14,187603387082.0,151100082234.0,3338117489.0,27176517992.0,0.24687160726824595,3.468567976600376,2.009848574457843,11.174657657315223,205.0,73.0,14.0,49.0,85.25,8,2018-10-31,0.02,50
005740,크라운해태홀딩스,KOSPI,145504000600.0,209102450.0,21434.0,9800.0,CFS,2018-08-14,500832171341.0,280483628001.0,13187793326.0,28674232343.0,0.36254105101217404,3.4420508664763134,0.7882733732339727,7.710678107664347,106.0,75.0,86.0,99.0,91.5,9,2018-10-31,0.02,50
013570,디와이,KOSPI,139494054900.0,1283775560.0,247056.0,5300.0,CFS,2018-08-14,455535558163.0,235911395358.0,14248587046.0,29638000677.0,0.40857904822436986,3.2656270440311075,0.8498713640017643,6.764772750412032,82.0,96.0,73.0,131.0,95.5,10,2018-10-31,0.02,50
007860,서연,KOSPI,79009675060.0,60492735.0,18321.0,3365.0,CFS,2018-08-14,1006809963553.0,731373910480.0,2907527582.0,75613176983.0,0.14719855915326935,12.7428693104791,3.8280464728188948,37.02705573334375,458.0,2.0,2.0,3.0,116.25,11,2018-10-31,0.02,50
053700,삼보모터스,KOSDAQ,88060890300.0,411060910.0,67135.0,6180.0,CFS,2018-08-14,206422725981.0,269642003145.0,5349339915.0,36623967523.0,0.24298368534663792,2.3440908362131334,1.6635747105545673,12.24797987966742,212.0,217.0,18.0,39.0,121.5,12,2018-10-31,0.02,50
084690,대상홀딩스,KOSPI,262178775120.0,138167230.0,19281.0,7240.0,CFS,2018-08-14,1095087039899.0,845268866897.0,29419657633.0,18113049892.0,0.44884880737633376,4.176871447346474,0.276346548399421,12.896068593044848,73.0,47.0,346.0,35.0,125.25,13,2018-10-31,0.02,50
000320,노루홀딩스,KOSPI,155506466700.0,62251500.0,5382.0,11700.0,CFS,2018-08-14,578496931933.0,230447314757.0,11307475289.0,22230297266.0,0.29085543589165735,3.720082799186897,0.5718166642905276,5.927658692202798,153.0,62.0,140.0,167.0,130.5,14,2018-10-31,0.02,50
005710,대원산업,KOSDAQ,114414696000.0,14292440.0,2525.0,5710.0,CFS,2018-08-14,268597427976.0,180002010901.0,12556751283.0,23248843845.0,0.4389908542168394,2.3475780416879313,0.8127922253973389,6.2929682005535375,78.0,216.0,81.0,148.0,130.75,15,2018-10-31,0.02,50
006120,SK디스커버리,KOSPI,514973977750.0,1277828000.0,48122.0,27050.0,CFS,2018-08-14,2437591538432.0,1736466764646.0,121005371867.0,25414301132.0,0.9398950401004025,4.733426626879692,0.19740260463675438,13.487802022408111,12.0,33.0,467.0,28.0,135.0,16,2018-10-31,0.02,50
017000,신원종합개발,KOSDAQ,32066665995.0,152232890.0,47741.0,3185.0,CFS,2018-08-22,68680721678.0,58633171351.0,3188228150.0,6850302033.0,0.3976999854611795,2.1418104922011243,0.854507548002419,7.313909261429596,88.0,276.0,72.0,109.0,136.25,17,2018-10-31,0.02,50
002710,TCC동양,KOSPI,38987662500.0,81396775.0,46628.0,1745.0,CFS,2018-08-14,104387806521.0,105114163459.0,2494822525.0,5555603409.0,0.2559602053598366,2.677457426974495,0.5699857906587757,10.784351430045339,191.0,156.0,143.0,56.0,136.5,18,2018-10-31,0.02,50
037330,인지디스플레,KOSDAQ,47886231370.0,67148180.0,50925.0,1345.0,CFS,2018-08-14,164555411746.0,115041649465.0,3558560409.0,4330692207.0,0.2972512396312218,3.436382589277875,0.3617484260591125,9.6095805557229,149.0,76.0,260.0,71.0,139.0,19,2018-10-31,0.02,50
058650,세아홀딩스,KOSPI,399200000000.0,91646100.0,928.0,99800.0,CFS,2018-08-14,3006371339055.0,1319686837073.0,14102142860.0,116087670229.0,0.1413040366733467,7.530990328294088,1.163203108507014,13.223315000731462,482.0,12.0,40.0,30.0,141.0,20,2018-10-31,0.02,50
065130,탑엔지니어링,KOSDAQ,140431299030.0,1736596080.0,202465.0,8790.0,CFS,2018-08-14,295894983007.0,228094081675.0,15898935771.0,29099966579.0,0.452860178060549,2.107044405704662,0.8288740980109696,6.4969585341875336,70.0,287.0,78.0,140.0,143.75,21,2018-10-31,0.02,50
016250,이테크건설,KOSDAQ,234640000000.0,1470030200.0,17728.0,83800.0,CFS,2018-08-14,472058722643.0,359382050898.0,44330082605.0,47495170220.0,0.7557122844357314,2.011842493364303,0.809668772928742,6.126526609239686,18.0,324.0,82.0,155.0,144.75,22,2018-10-31,0.02,50
005990,매일홀딩스,KOSDAQ,154330920000.0,11425100.0,1009.0,11250.0,CFS,2018-08-14,502681837957.0,408816525655.0,26843732175.0,8256061413.0,0.6957447587301365,3.2571686733740717,0.2139833395148555,10.595842379608701,22.0,97.0,430.0,59.0,152.0,23,2018-10-31,0.02,50
092780,동양피스톤,KOSPI,49381725000.0,53970560.0,14472.0,3750.0,CFS,2018-08-14,94861150301.0,85539577764.0,5512633215.0,10927483408.0,0.4465322517591275,1.920976845199312,0.88514391978004,6.928844852139126,75.0,349.0,65.0,124.0,153.25,24,2018-10-31,0.02,50
004840,DRB동일,KOSPI,125646000000.0,57907660.0,8938.0,6450.0,CFS,2018-08-14,450124595096.0,150627486272.0,12750293445.0,11983884699.0,0.40591163889021536,3.5824824912532036,0.3815126529774127,4.795297463413081,83.0,66.0,245.0,225.0,154.75,25,2018-10-31,0.02,50
006840,AK홀딩스,KOSPI,590841220600.0,1393256050.0,31509.0,44600.0,CFS,2018-08-14,1403299289044.0,893620123297.0,70303324305.0,66359647876.0,0.4759540929362165,2.37508697788375,0.4492553705620721,6.049815701006965,59.0,209.0,197.0,159.0,156.0,26,2018-10-31,0.02,50
009070,KCTC,KOSPI,66150000000.0,59366460.0,27427.0,2205.0,CFS,2018-08-14,189452206922.0,100484608782.0,4716158752.0,7581526261.0,0.28517966754346186,2.8639789406198033,0.45844452069538927,6.076166819773243,156.0,129.0,193.0,157.0,158.75,27,2018-10-31,0.02,50
038010,제일테크노스,KOSDAQ,33570000000.0,151689580.0,42780.0,3730.0,CFS,2018-08-14,73587398171.0,42357847107.0,2766665895.0,8536136645.0,0.32965932618409294,2.192058330980042,1.0171148817396485,5.047107191778373,126.0,257.0,49.0,210.0,160.5,28,2018-10-31,0.02,50
007530,영신금속,KOSDAQ,16041210000.0,99759190.0,80585.0,1250.0,CFS,2018-08-14,34689452319.0,30200390601.0,1341076499.0,2172815153.0,0.334407815619894,2.16252092697496,0.5418082932646602,7.530701387488849,122.0,269.0,155.0,103.0,162.25,29,2018-10-31,0.02,50
016740,두올,KOSPI,74974703600.0,272856075.0,100073.0,2770.0,CFS,2018-08-17,156727561339.0,126690016818.0,5270362353.0,13669384408.0,0.28118083033008484,2.0904058810977415,0.7292798104773034,6.7590806357252475,164.0,294.0,99.0,132.0,172.25,30,2018-10-31,0.02,50
011370,서한,KOSDAQ,170512321850.0,446337060.0,262173.0,1690.0,OFS,2018-08-14,298346218856.0,205524876221.0,27343515159.0,62086599647.0,0.641443735263992,1.74970474637285,1.4564718601771829,4.821349542159202,29.0,425.0,25.0,224.0,175.75,31,2018-10-31,0.02,50
042420,네오위즈홀딩스,KOSDAQ,96539839400.0,129226900.0,11978.0,10900.0,CFS,2018-08-14,495249135756.0,62548246334.0,11628276007.0,15817036952.0,0.4818021691053279,5.129997510188525,0.6553579144238767,2.591603496452471,58.0,23.0,115.0,511.0,176.75,32,2018-10-31,0.02,50
042670,두산인프라코어,KOSPI,1602809369700.0,40145214290.0,5271299.0,7700.0,CFS,2018-08-14,3521738934460.0,2144111832182.0,214397288718.0,168062862289.0,0.535053744434072,2.19722881649935,0.4194207133202785,5.350884197996213,43.0,256.0,215.0,193.0,176.75,33,2018-10-31,0.02,50
001620,동국실업,KOSPI,45475197416.0,184985755.0,224922.0,853.0,CFS,2018-08-14,203608248857.0,168968964024.0,1264698081.0,13769592506.0,0.11124288868331804,4.477347222804193,1.2111738519824704,14.862516151676996,616.0,37.0,37.0,22.0,178.0,34,2018-10-31,0.02,50
021050,서원,KOSPI,47711962950.0,113867049.0,113141.0,1005.0,CFS,2018-08-14,99996107169.0,71912513155.0,3547416017.0,6951494972.0,0.2974026468554675,2.0958288233454456,0.5827884280749341,6.028887407576258,148.0,291.0,138.0,162.0,184.75,35,2018-10-31,0.02,50
043370,평화정공,KOSDAQ,128940000000.0,723202070.0,116970.0,6140.0,CFS,2018-08-14,519292937780.0,257621140154.0,8371884616.0,7330748435.0,0.25971411869086397,4.0273998586939666,0.22741580378470608,7.9919696030401735,187.0,52.0,414.0,93.0,186.5,36,2018-10-31,0.02,50
014790,한라,KOSPI,147336030180.0,549686870.0,145909.0,3790.0,CFS,2018-08-14,300467940367.0,398547847969.0,6326287978.0,90967613196.0,0.17175128093979977,2.039337832028725,2.4696637498611884,10.82010550934745,368.0,316.0,11.0,54.0,187.25,37,2018-10-31,0.02,50
012800,대창,KOSPI,81570746605.0,141459416.0,158796.0,895.0,CFS,2018-08-13,206408733321.0,254808987477.0,5550231316.0,5406264253.0,0.2721677339979031,2.5304259420416764,0.2651079941283075,12.495116108763487,175.0,185.0,363.0,37.0,190.0,38,2018-10-31,0.02,50
002200,수출포장,KOSPI,81400000000.0,221508550.0,10971.0,20350.0,CFS,2018-08-14,223675637108.0,72188399535.0,6605100370.0,11463717452.0,0.32457495675675674,2.7478579497297297,0.5633276389189189,3.5473415004914006,129.0,145.0,147.0,346.0,191.75,39,2018-10-31,0.02,50
000300,대유플러스,KOSPI,79337778480.0,190002980.0,246988.0,788.0,CFS,2018-08-20,132644522921.0,118112931780.0,6811462557.0,24889060285.0,0.343415844884897,1.6718961062722208,1.2548402923217317,5.954940208454397,113.0,461.0,34.0,165.0,193.25,40,2018-10-31,0.02,50
001880,삼호,KOSPI,183675168600.0,148893000.0,11640.0,12100.0,OFS,2018-08-14,329990609703.0,242524878838.0,18235441127.0,35896211032.0,0.3971237106462087,1.796598920900623,0.7817324749035238,5.2816040553889,89.0,401.0,88.0,197.0,193.75,41,2018-10-31,0.02,50
005960,동부건설,KOSPI,145818620670.0,99075790.0,14373.0,6990.0,CFS,2018-08-14,327091185455.0,210921224288.0,9276703990.0,18236518863.0,0.2544724109273801,2.243137288997098,0.5002521290959349,5.785851582434942,196.0,241.0,165.0,177.0,194.75,42,2018-10-31,0.02,50
034300,신세계건설,KOSPI,94800000000.0,76023750.0,3320.0,23700.0,OFS,2018-08-14,162594483278.0,281552832248.0,5351040972.0,21172560361.0,0.2257823194936709,1.7151316801476792,0.8933569772573839,11.87986633957806,238.0,437.0,63.0,43.0,195.25,43,2018-10-31,0.02,50
009180,한솔로지스틱스,KOSPI,20102458500.0,346351805.0,290196.0,1220.0,CFS,2018-08-14,46596126025.0,114595017742.0,690632173.0,4559508813.0,0.13742242979882285,2.317931710939734,0.9072539685630989,22.80218964103321,500.0,222.0,61.0,11.0,198.5,44,2018-10-31,0.02,50
036530,S&T홀딩스,KOSPI,202983380700.0,49513150.0,3930.0,12450.0,CFS,2018-08-10,1499866154246.0,346315517462.0,29943520526.0,6383001972.0,0.5900684168869004,7.389108157887726,0.12578373559427075,6.824509795190341,35.0,13.0,628.0,128.0,201.0,45,2018-10-31,0.02,50
003960,사조대림,KOSPI,119211500000.0,225636300.0,11590.0,20000.0,CFS,2018-08-22,318871617848.0,231936217125.0,11252395009.0,5794762368.0,0.37756072221220266,2.6748394059969045,0.1944363544792239,7.782343721033625,98.0,158.0,470.0,98.0,206.0,46,2018-10-31,0.02,50
090740,연이정보통신,KOSDAQ,33360000000.0,91114345.0,46705.0,2085.0,CFS,2018-09-03,56008674015.0,77501932380.0,3370734732.0,3588909730.0,0.40416483597122305,1.6789170867805756,0.4303249076738609,9.292797647482015,85.0,458.0,207.0,75.0,206.25,47,2018-10-31,0.02,50
001530,동일방직,KOSPI,144839018100.0,60708700.0,1004.0,60900.0,CFS,2018-08-14,529977126527.0,242273281278.0,16754210296.0,5470536369.0,0.4626988090856161,3.6590770462217046,0.1510790791255716,6.69082915518605,65.0,64.0,565.0,134.0,207.0,48,2018-10-31,0.02,50
000070,삼양홀딩스,KOSPI,739096587300.0,908681500.0,10635.0,86300.0,CFS,2018-08-14,1990034000000.0,656001000000.0,57985000000.0,83217000000.0,0.31381554723084565,2.692522241605539,0.4503714476831816,3.550285639371941,136.0,154.0,195.0,345.0,207.5,49,2018-10-31,0.02,50
123700,SJM,KOSPI,46424571550.0,17312880.0,5915.0,2975.0,CFS,2018-08-14,170251549382.0,37442045524.0,3705106407.0,4456113424.0,0.31923667000433525,3.6672723882575067,0.3839443876569282,3.2260541582962654,134.0,63.0,241.0,400.0,209.5,50,2018-10-31,0.02,50
036530,S&T홀딩스,KOSPI,215211295200.0,70700200.0,5418.0,13200.0,CFS,2019-02-28,1503275496222.0,404631820111.0,25464598876.0,90571058508.0,0.4732948398890543,6.985114302783119,1.6833885679435285,7.520642812636165,39.0,6.0,24.0,69.0,34.5,1,2019-04-30,0.05,20
009200,무림페이퍼,KOSPI,148961329800.0,456856305.0,127671.0,3580.0,CFS,2019-04-01,667550639192.0,276686324084.0,22857623979.0,56432919081.0,0.6137867864012584,4.4813686886944,1.515370980019272,7.4297490350143205,26.0,19.0,28.0,70.0,35.75,2,2019-04-30,0.05,20
002030,아세아,KOSPI,281546584000.0,116920500.0,903.0,128500.0,CFS,2019-03-29,1383842591202.0,450412994083.0,39410626359.0,111979417869.0,0.5599162426207949,4.915146088939939,1.5909185084483213,6.399125681922676,31.0,13.0,25.0,89.0,39.5,3,2019-04-30,0.05,20
015750,성우하이텍,KOSDAQ,389600000000.0,1150431295.0,235849.0,4870.0,CFS,2019-04-01,1279481798698.0,969064316979.0,31576648766.0,135919725965.0,0.32419557254620124,3.284090859081109,1.3954797327002053,9.949325636334702,58.0,48.0,31.0,38.0,43.75,4,2019-04-30,0.05,20
124500,아이티센,KOSDAQ,80687783275.0,249280145.0,50109.0,4985.0,CFS,2019-04-01,175480298234.0,427330946826.0,18061392155.0,37537189800.0,0.895371835582256,2.174806285555377,1.8608611255097094,21.184418730135203,14.0,141.0,18.0,8.0,45.25,5,2019-04-30,0.05,20
010100,한국프랜지,KOSPI,53440487100.0,46497605.0,26665.0,1755.0,CFS,2019-04-01,220378356300.0,76214944844.0,6635100774.0,28104383707.0,0.4966347527172895,4.123808899563716,2.103602360840008,5.704659443046132,37.0,22.0,15.0,115.0,47.25,6,2019-04-30,0.05,20
004960,한신공영,KOSPI,211165311500.0,145527550.0,7999.0,18250.0,CFS,2019-03-29,446036783562.0,512424664987.0,73574543524.0,61866091712.0,1.3936861694066642,2.112263517116541,1.1718987606920468,9.706606854071294,4.0,153.0,43.0,42.0,60.5,7,2019-04-30,0.05,20
033160,엠케이전자,KOSDAQ,187109971620.0,889668300.0,105288.0,8580.0,CFS,2019-04-01,848836659574.0,170586155737.0,44589366296.0,135695858023.0,0.9532226617308489,4.536565594151737,2.9008792390516422,3.64675712919121,11.0,16.0,8.0,224.0,64.75,8,2019-04-30,0.05,20
019540,일지테크,KOSDAQ,43716172500.0,160777380.0,50201.0,3235.0,CFS,2019-04-01,122842429608.0,64924258872.0,2986449193.0,13528573484.0,0.2732580664970155,2.8099996542012,1.2378552567931238,5.940525454006752,76.0,76.0,39.0,103.0,73.5,9,2019-04-30,0.05,20
039020,이건홀딩스,KOSDAQ,70464292080.0,47576355.0,15222.0,3120.0,CFS,2019-03-29,269211650382.0,158597467978.0,16507212114.0,7512636444.0,0.9370540242004515,3.8205400556122355,0.42646487872017236,9.002997875743365,13.0,29.0,212.0,52.0,76.5,10,2019-04-30,0.05,20
013580,계룡건설,KOSPI,225058856400.0,338575750.0,13532.0,25200.0,CFS,2019-04-01,439825103107.0,658354960273.0,42698116127.0,45486502289.0,0.7588791094026016,1.9542670310440624,0.8084374552789205,11.701027381084657,20.0,196.0,75.0,23.0,78.5,11,2019-04-30,0.05,20
024900,덕양산업,KOSPI,46079446700.0,193812100.0,136469.0,1415.0,CFS,2019-04-01,77310763476.0,388477869381.0,3195862430.0,41656600622.0,0.2774219448255658,1.67777108912204,3.616067779043015,33.722442190782644,75.0,277.0,6.0,2.0,90.0,12,2019-04-30,0.05,20
267290,경동도시가스,KOSPI,176182303050.0,676729800.0,18234.0,37350.0,CFS,2019-04-01,320490073584.0,446276264415.0,12645556596.0,59797084372.0,0.2871016300067602,1.8190820986886855,1.3576184063170016,10.132147365296914,71.0,233.0,32.0,36.0,93.0,13,2019-04-30,0.05,20
005960,동부건설,KOSPI,172154004000.0,233746270.0,28274.0,8250.0,CFS,2019-04-01,361897851732.0,314455637739.0,22854246886.0,28187637891.0,0.5310186543439327,2.1021750486384274,0.6549400475402245,7.306379879238824,35.0,159.0,106.0,75.0,93.75,14,2019-04-30,0.05,20
001940,KISCO홀딩스,KOSPI,251278768000.0,152304150.0,11290.0,13600.0,CFS,2019-04-18,1279048873334.0,362716945810.0,29581372354.0,25756025866.0,0.47089330450712813,5.090158963744999,0.4099992382324956,5.7739370293315035,40.0,11.0,219.0,110.0,95.0,15,2019-04-30,0.05,20
034730,SK,KOSPI,18047416180500.0,24901779500.0,97164.0,256500.0,CFS,2019-04-01,50887872000000.0,24878527000000.0,1089860000000.0,3162909000000.0,0.2415547996676842,2.819676317709329,0.7010220118750256,5.514036303297738,103.0,74.0,95.0,121.0,98.25,16,2019-04-30,0.05,20
054800,아이디스홀딩스,KOSDAQ,160390218000.0,298521050.0,19386.0,15500.0,CFS,2019-03-29,611162022594.0,146655137420.0,26756176309.0,21870555950.0,0.6672770108461352,3.8104694302117603,0.5454336610478328,3.657458397369346,25.0,30.0,139.0,222.0,104.0,17,2019-04-30,0.05,20
131760,파인텍,KOSDAQ,16407364500.0,1367566630.0,958494.0,1425.0,CFS,2019-03-29,27737375085.0,23034742922.0,2872871863.0,6941602691.0,0.7003859426661728,1.690544211716635,1.6923138852678015,5.615708219805807,21.0,270.0,23.0,117.0,107.75,18,2019-04-30,0.05,20
306200,세아제강,KOSPI,183224980000.0,174693000.0,2727.0,64600.0,OFS,2019-04-01,553451800713.0,352141231300.0,8338643845.0,24798933742.0,0.18204163744485058,3.0206132412349014,0.5413876152039967,7.687624936294167,168.0,56.0,141.0,67.0,108.0,19,2019-04-30,0.05,20
004140,동방,KOSPI,71281702440.0,2793943980.0,1329400.0,2130.0,CFS,2019-04-01,130187333259.0,130312159228.0,13887577092.0,10958791727.0,0.7793067009694165,1.8263780016839901,0.6149567898563787,7.312516663736406,18.0,229.0,121.0,74.0,110.5,20,2019-04-30,0.05,20
036530,S&T홀딩스,KOSPI,215211295200.0,70700200.0,5418.0,13200.0,CFS,2019-02-28,1503275496222.0,404631820111.0,25464598876.0,90571058508.0,0.4732948398890543,6.985114302783119,1.6833885679435285,7.520642812636165,39.0,6.0,24.0,69.0,34.5,1,2019-04-30,0.03333333333333333,30
009200,무림페이퍼,KOSPI,148961329800.0,456856305.0,127671.0,3580.0,CFS,2019-04-01,667550639192.0,276686324084.0,22857623979.0,56432919081.0,0.6137867864012584,4.4813686886944,1.515370980019272,7.4297490350143205,26.0,19.0,28.0,70.0,35.75,2,2019-04-30,0.03333333333333333,30
002030,아세아,KOSPI,281546584000.0,116920500.0,903.0,128500.0,CFS,2019-03-29,1383842591202.0,450412994083.0,39410626359.0,111979417869.0,0.5599162426207949,4.915146088939939,1.5909185084483213,6.399125681922676,31.0,13.0,25.0,89.0,39.5,3,2019-04-30,0.03333333333333333,30
015750,성우하이텍,KOSDAQ,389600000000.0,1150431295.0,235849.0,4870.0,CFS,2019-04-01,1279481798698.0,969064316979.0,31576648766.0,135919725965.0,0.32419557254620124,3.284090859081109,1.3954797327002053,9.949325636334702,58.0,48.0,31.0,38.0,43.75,4,2019-04-30,0.03333333333333333,30
124500,아이티센,KOSDAQ,80687783275.0,249280145.0,50109.0,4985.0,CFS,2019-04-01,175480298234.0,427330946826.0,18061392155.0,37537189800.0,0.895371835582256,2.174806285555377,1.8608611255097094,21.184418730135203,14.0,141.0,18.0,8.0,45.25,5,2019-04-30,0.03333333333333333,30
010100,한국프랜지,KOSPI,53440487100.0,46497605.0,26665.0,1755.0,CFS,2019-04-01,220378356300.0,76214944844.0,6635100774.0,28104383707.0,0.4966347527172895,4.123808899563716,2.103602360840008,5.704659443046132,37.0,22.0,15.0,115.0,47.25,6,2019-04-30,0.03333333333333333,30
004960,한신공영,KOSPI,211165311500.0,145527550.0,7999.0,18250.0,CFS,2019-03-29,446036783562.0,512424664987.0,73574543524.0,61866091712.0,1.3936861694066642,2.112263517116541,1.1718987606920468,9.706606854071294,4.0,153.0,43.0,42.0,60.5,7,2019-04-30,0.03333333333333333,30
033160,엠케이전자,KOSDAQ,187109971620.0,889668300.0,105288.0,8580.0,CFS,2019-04-01,848836659574.0,170586155737.0,44589366296.0,135695858023.0,0.9532226617308489,4.536565594151737,2.9008792390516422,3.64675712919121,11.0,16.0,8.0,224.0,64.75,8,2019-04-30,0.03333333333333333,30
019540,일지테크,KOSDAQ,43716172500.0,160777380.0,50201.0,3235.0,CFS,2019-04-01,122842429608.0,64924258872.0,2986449193.0,13528573484.0,0.2732580664970155,2.8099996542012,1.2378552567931238,5.940525454006752,76.0,76.0,39.0,103.0,73.5,9,2019-04-30,0.03333333333333333,30
039020,이건홀딩스,KOSDAQ,70464292080.0,47576355.0,15222.0,3120.0,CFS,2019-03-29,269211650382.0,158597467978.0,16507212114.0,7512636444.0,0.9370540242004515,3.8205400556122355,0.42646487872017236,9.002997875743365,13.0,29.0,212.0,52.0,76.5,10,2019-04-30,0.03333333333333333,30
013580,계룡건설,KOSPI,225058856400.0,338575750.0,13532.0,25200.0,CFS,2019-04-01,439825103107.0,658354960273.0,42698116127.0,45486502289.0,0.7588791094026016,1.9542670310440624,0.8084374552789205,11.701027381084657,20.0,196.0,75.0,23.0,78.5,11,2019-04-30,0.03333333333333333,30
024900,덕양산업,KOSPI,46079446700.0,193812100.0,136469.0,1415.0,CFS,2019-04-01,77310763476.0,388477869381.0,3195862430.0,41656600622.0,0.2774219448255658,1.67777108912204,3.616067779043015,33.722442190782644,75.0,277.0,6.0,2.0,90.0,12,2019-04-30,0.03333333333333333,30
267290,경동도시가스,KOSPI,176182303050.0,676729800.0,18234.0,37350.0,CFS,2019-04-01,320490073584.0,446276264415.0,12645556596.0,59797084372.0,0.2871016300067602,1.8190820986886855,1.3576184063170016,10.132147365296914,71.0,233.0,32.0,36.0,93.0,13,2019-04-30,0.03333333333333333,30
005960,동부건설,KOSPI,172154004000.0,233746270.0,28274.0,8250.0,CFS,2019-04-01,361897851732.0,314455637739.0,22854246886.0,28187637891.0,0.5310186543439327,2.1021750486384274,0.6549400475402245,7.306379879238824,35.0,159.0,106.0,75.0,93.75,14,2019-04-30,0.03333333333333333,30
001940,KISCO홀딩스,KOSPI,251278768000.0,152304150.0,11290.0,13600.0,CFS,2019-04-18,1279048873334.0,362716945810.0,29581372354.0,25756025866.0,0.47089330450712813,5.090158963744999,0.4099992382324956,5.7739370293315035,40.0,11.0,219.0,110.0,95.0,15,2019-04-30,0.03333333333333333,30
034730,SK,KOSPI,18047416180500.0,24901779500.0,97164.0,256500.0,CFS,2019-04-01,50887872000000.0,24878527000000.0,1089860000000.0,3162909000000.0,0.2415547996676842,2.819676317709329,0.7010220118750256,5.514036303297738,103.0,74.0,95.0,121.0,98.25,16,2019-04-30,0.03333333333333333,30
054800,아이디스홀딩스,KOSDAQ,160390218000.0,298521050.0,19386.0,15500.0,CFS,2019-03-29,611162022594.0,146655137420.0,26756176309.0,21870555950.0,0.6672770108461352,3.8104694302117603,0.5454336610478328,3.657458397369346,25.0,30.0,139.0,222.0,104.0,17,2019-04-30,0.03333333333333333,30
131760,파인텍,KOSDAQ,16407364500.0,1367566630.0,958494.0,1425.0,CFS,2019-03-29,27737375085.0,23034742922.0,2872871863.0,6941602691.0,0.7003859426661728,1.690544211716635,1.6923138852678015,5.615708219805807,21.0,270.0,23.0,117.0,107.75,18,2019-04-30,0.03333333333333333,30
306200,세아제강,KOSPI,183224980000.0,174693000.0,2727.0,64600.0,OFS,2019-04-01,553451800713.0,352141231300.0,8338643845.0,24798933742.0,0.18204163744485058,3.0206132412349014,0.5413876152039967,7.687624936294167,168.0,56.0,141.0,67.0,108.0,19,2019-04-30,0.03333333333333333,30
004140,동방,KOSPI,71281702440.0,2793943980.0,1329400.0,2130.0,CFS,2019-04-01,130187333259.0,130312159228.0,13887577092.0,10958791727.0,0.7793067009694165,1.8263780016839901,0.6149567898563787,7.312516663736406,18.0,229.0,121.0,74.0,110.5,20,2019-04-30,0.03333333333333333,30
084690,대상홀딩스,KOSPI,296580686220.0,52134790.0,6387.0,8190.0,CFS,2019-04-01,1094779716209.0,822940569961.0,7483607958.0,67366103660.0,0.10093183144702483,3.691338536444364,0.9085703390682511,11.099044653913202,360.0,32.0,63.0,30.0,121.25,21,2019-04-30,0.03333333333333333,30
038110,에코플라스틱,KOSDAQ,39402482950.0,228604245.0,151046.0,1535.0,CFS,2019-04-01,118234089919.0,326908625336.0,850643869.0,38445052308.0,0.0863543416874951,3.00067612665511,3.902805044726249,33.18660153989103,422.0,58.0,5.0,3.0,122.0,22,2019-04-30,0.03333333333333333,30
042670,두산인프라코어,KOSPI,1513332498330.0,15362063560.0,2145497.0,7270.0,CFS,2019-03-29,3820814883573.0,1783283897433.0,71723838272.0,277021201452.0,0.18957853175332992,2.524768937288642,0.7322150333986742,4.7135283208439605,156.0,101.0,88.0,147.0,123.0,23,2019-04-30,0.03333333333333333,30
005710,대원산업,KOSDAQ,136055304000.0,288472510.0,43020.0,6790.0,CFS,2019-04-01,276109964774.0,189945009736.0,6446249200.0,22052021996.0,0.18951849756625438,2.029395081679432,0.6483252426821964,5.5843470750982265,157.0,172.0,110.0,119.0,139.5,24,2019-04-30,0.03333333333333333,30
003070,코오롱글로벌,KOSPI,308827865500.0,1566395600.0,127693.0,12250.0,CFS,2019-04-01,446731381018.0,860975673779.0,18802224240.0,78199228635.0,0.24353015178288695,1.4465384472179372,1.0128519783458465,11.151528342626193,101.0,383.0,53.0,28.0,141.25,25,2019-04-30,0.03333333333333333,30
012620,원일특강,KOSDAQ,41712000000.0,13975520.0,1470.0,9480.0,CFS,2019-03-29,108643223085.0,60172129295.0,1182919266.0,11482309680.0,0.11343683026467204,2.6046035453826235,1.1011037284234753,5.770246384253932,317.0,94.0,46.0,111.0,142.0,26,2019-04-30,0.03333333333333333,30
009970,영원무역홀딩스,KOSPI,886313480000.0,108363200.0,1670.0,65000.0,CFS,2019-04-01,2180170848997.0,687097469421.0,49504797235.0,172845196463.0,0.2234189069763443,2.4598191251666397,0.7800634893333677,3.10092302520774,115.0,109.0,79.0,297.0,150.0,27,2019-04-30,0.03333333333333333,30
117580,대성에너지,KOSPI,154275000000.0,181476820.0,32481.0,5610.0,CFS,2019-03-29,301990604647.0,244522480504.0,10183501991.0,14611735730.0,0.26403505405282773,1.9574824478820287,0.37884908714957055,6.339911988436234,81.0,194.0,247.0,91.0,153.25,28,2019-04-30,0.03333333333333333,30
